file,line,start,end,speaker,speaker_role,word_count,duration,text,year
12-515,203,2302.598,2328.999,Stephen_G_Breyer,scotus_justice,78,26.401,"Do you want us to say on that assumption -- now, on that assumption, I look at i and number ii under a, 7(a), and a quick reading of them suggests to me that they're in parallel. That the Indian tribe can sue the State when the State won't open negotiations and the State or an Indian tribe can sue the Indian tribe when the Indian tribe refuses to follow the compact. Now, what's your answer to that?",12
12-515,205,2330.283,2351.412,Stephen_G_Breyer,scotus_justice,66,21.129,"Well, I know. But you said to decide this on the assumption that it's on Indian lands. If I make that assumption and then I look over and read Romanette i and Romanette ii, it sounds as if, as I said, Romanette i, the tribe can sue the State to get the compact. Romanette ii, the State can sue the tribe when it violates the compact.",12
12-515,207,2368.274,2374.545,Samuel_A_Alito_Jr,scotus_justice,25,6.271,"Well, for purposes of sovereign immunity, does it make any difference that you have at least a colorable claim if this is on Indian lands?",12
12-515,209,2381.868,2394.108,Samuel_A_Alito_Jr,scotus_justice,41,12.24,"Yes. So if your -- if your client or another tribe just decided to go into the gaming business all over the country and began opening casinos in places that clearly are not Indian lands, you still would have sovereign immunity.",12
12-515,211,2408.601,2428.512,Stephen_G_Breyer,scotus_justice,74,19.911,"That's why I want to -- I'm trying to get what question I'm supposed to answer. If I'm supposed to answer the sovereign immunity question on the assumption that these are Indian lands contrary to what was decided below, I might get one answer. But if I'm decide -- supposed to do it on the assumption that they're not Indian lands, I might get a different answer. What assumption am I supposed to make?",12
12-515,213,2440.503,2467.354,Sonia_Sotomayor,scotus_justice,53,26.851,"--What happens if you can't convince the Federal government that these are Indian lands, and despite the gaming commission's final ruling, there is no other way to overturn it, you decide to operate the casino. It's not Indian lands by the Federal government. You haven't convinced them otherwise. What occurs at that moment?",12
12-515,215,2468.239,2471.374,Sonia_Sotomayor,scotus_justice,8,3.135,Who can stop you and using what mechanisms?,12
12-515,217,2489.503,2495.657,Sonia_Sotomayor,scotus_justice,26,6.154,"Well, the compact only comes into play if it's Indian lands. But if the Federal government has said it's not Indian lands, that's what I'm asking.",12
12-515,219,2519.272,2532.347,Elena_Kagan,scotus_justice,44,13.075,"--Mr. Katyal, what is the difference -- the State can really -- it can shut down these gambling operations easily if it's off Indian lands. What the State can't do is get any kind of damages or money remedies; isn't that really the difference?",12
12-515,221,2536.734,2542.288,Elena_Kagan,scotus_justice,18,5.554,"Maybe that's an important difference. I mean, maybe we should give the State the ability to collect damages.",12
12-515,223,2560.182,2582.363,Ruth_Bader_Ginsburg,scotus_justice,59,22.181,"Mr. Katyal, isn't it odd to say that when this is the Court -- the doctrine of tribal immunity is something that was announced by this Court. Congress never passed a law that said the tribes have immunity. It's all this Court. And then you say what this Court made only Congress can unmake. That seems strange to me.",12
12-515,225,2612.032,2631.362,Anthony_M_Kennedy,scotus_justice,56,19.33,"But if the tribe takes such an obscure position, such a changing position, as to whether or not we are dealing with Federal lands here, or pardon me, with Indian land, maybe that's a reason why we should confine and limit Kiowa so that it doesn't apply to Indian gaming and we won't have this problem.",12
12-515,227,2632.312,2641.334,Anthony_M_Kennedy,scotus_justice,27,9.022,"Because I wanted to get the answer to Justice Breyer's question, is it your position that these are Indian lands? And I still don't understand your position.",12
12-515,229,2642.486,2648.307,Anthony_M_Kennedy,scotus_justice,20,5.821,"And if that's true, then maybe this whole idea of immunity doesn't work very well in the context of gaming.",12
12-515,231,2661.132,2661.665,Samuel_A_Alito_Jr,scotus_justice,2,0.533,What remedy--,12
12-515,232,2661.665,2663.25,John_G_Roberts_Jr,scotus_justice,6,1.585,If we get -- go ahead.,12
12-515,233,2663.25,2672.005,Samuel_A_Alito_Jr,scotus_justice,25,8.755,--What remedy would a private person have? Suppose a patron of a casino was beaten up by casino employees. What remedy could that person have?,12
12-515,235,2700.773,2711.397,John_G_Roberts_Jr,scotus_justice,36,10.624,"We've talked about this prosecuting the employees. I suppose if you bring a criminal action against one of the employees, the State would have to prove beyond a reasonable doubt that this was not Indian lands?",12
12-515,237,2712.214,2714.23,John_G_Roberts_Jr,scotus_justice,5,2.016,That's not much of a--,12
12-515,239,2721.984,2725.786,John_G_Roberts_Jr,scotus_justice,13,3.802,--That makes it a much more different remedy than the typical injunction action.,12
12-515,241,2727.821,2747.217,John_G_Roberts_Jr,scotus_justice,27,19.396,"Thank you, counsel. Not yet. We are going to hear from Mr. Kneedler first. [Laughter] He might have something you would like to respond to. Mr. Kneedler.",12
12-515,243,2857.022,2877.102,Stephen_G_Breyer,scotus_justice,51,20.08,"So you are prepared to live with the following. Is it the case that if California opens a business in a commercial activity in 20 other States, at least one of which it is totally illegal, this other State, say Utah, cannot -- can sue California or not, what's the answer?",12
12-515,245,2887.542,2917.577,Stephen_G_Breyer,scotus_justice,69,30.035,"So what the opposition says in your view is absolutely correct, that a foreign nation opens up an illegal business in a State. The State can sue them now because of a treaty, but previously because of the common law. California opens up an illegal business, the State can put them out of business by bringing a suit. Bust an Indian tribe, they can't? That's the United States view.",12
12-515,247,2924.081,2925.999,Stephen_G_Breyer,scotus_justice,12,1.918,"I'm saying that is your view, I just want the bottom line.",12
12-515,249,2947.779,2956.535,Antonin_Scalia,scotus_justice,12,8.756,That statute was based upon judicial decisions that had already held that.,12
12-515,251,3002.249,3007.485,Antonin_Scalia,scotus_justice,16,5.236,Took it upon itself to accept the executive's determination of how it ought to play out.,12
12-515,253,3030.8,3035.668,John_G_Roberts_Jr,scotus_justice,6,4.868,They are quasi sovereigns. Which means--,12
12-515,254,3035.668,3036.035,Ruth_Bader_Ginsburg,scotus_justice,2,0.367,Dependent sovereigns.,12
12-515,255,3036.035,3044.974,John_G_Roberts_Jr,scotus_justice,18,8.939,--Dependent sovereigns which is surprising that the scope of their immunity exceeds that of States or foreign sovereigns.,12
12-515,257,3053.58,3059.317,John_G_Roberts_Jr,scotus_justice,12,5.737,So the federal government can certainly take enforcement action against this casino.,12
12-515,259,3060.233,3089.67,John_G_Roberts_Jr,scotus_justice,102,29.437,"The Federal Government, the Solicitor of Interior has said these are not Indian lands, the NIGC has adopted that interpretation. The NIGC had said, But we can't do anything because they are not Indian lands. And we work on Indian lands. And then they've referred, as I understand, the matter to the United States Attorney who has, thus far, not done anything, right? So basically as I see it, the Federal Government is saying, States, you can't take action against this illegal casino. We're the only ones who can. We agree that it's illegal, but we are not going to do anything.",12
12-515,261,3109.166,3111.252,Antonin_Scalia,scotus_justice,9,2.086,"Who made these Indian tribe sovereign, was it Congress?",12
12-515,263,3112.718,3120.791,Antonin_Scalia,scotus_justice,18,8.073,"I mean, you are appealing to, you know, other branches' determination. Who decided that Indian tribes are sovereign?",12
12-515,265,3122.024,3126.278,Antonin_Scalia,scotus_justice,6,4.254,Who pronounced them to be sovereign?,12
12-515,267,3126.912,3127.578,Antonin_Scalia,scotus_justice,2,0.666,This Court.,12
12-515,269,3128.095,3132.516,Antonin_Scalia,scotus_justice,14,4.421,So I assume that this Court could also determine the scope of their sovereignty.,12
12-515,271,3139.435,3151.443,Antonin_Scalia,scotus_justice,31,12.008,We do virtually nothing as a matter of common law. We do virtually everything on the basis of the Constitution or statutes. I don't think that that's much of an exception.,12
12-515,273,3158.999,3188.618,Stephen_G_Breyer,scotus_justice,77,29.619,"Why? Because you are representing the United States. You understand Indian policy. This case has tremendous implications if we follow your approach. It seems to me well beyond anything to do with gaming. My belief is Indian tribes all over the country, operate businesses off the reservation, and businesses all over the country are regulated. And does the State, I guess, in your view does not have the power to enforce the regulation against the Indian tribe.",12
12-515,275,3189.168,3198.658,Stephen_G_Breyer,scotus_justice,33,9.49,Not against the tribe itself. Why is that in the Indian tribe's interest? And is it a trap for the unwary lawyer? And how is this supposed to work out in your view?,12
12-515,277,3213.902,3226.377,Samuel_A_Alito_Jr,scotus_justice,40,12.475,"What about -- what about private individuals who may have a claim against -- as a result of the operation of the casino? Vendors who want to be paid, somebody who slips and falls. That's all barred by sovereign immunity?",12
12-515,279,3243.589,3254.895,Ruth_Bader_Ginsburg,scotus_justice,29,11.306,"Justice Alito's question was the Kiowa case. It was off reservation, the tribe owed money on a contract which it refused to pay, and the court said sovereign immunity.",12
12-515,281,3308.881,3342.785,Ruth_Bader_Ginsburg,scotus_justice,71,33.904,"Mr. Kneedler, you went through the development of the foreign sovereign immunity, and whether the courts were influenced by the government, it was the courts that recognized this distinction between commercial activity and governmental activity. Why couldn't the court extend that same distinction to Indian tribes and say it makes sense in the foreign country context, it also makes sense in the context of the tribes, to distinguish commercial from governmental?",12
12-515,283,3367.92,3370.772,John_G_Roberts_Jr,scotus_justice,11,2.852,"Thank you, Mr. Kneedler. Mr. Bursch, you have five minutes left.",12
12-515,285,3471.903,3482.193,Antonin_Scalia,scotus_justice,21,10.29,"If we modified it to make an exception for commercial activities off reservation, could Congress reinstitute sovereign immunity if they wanted?",12
12-515,287,3506.226,3535.078,Elena_Kagan,scotus_justice,100,28.852,"Well, there seems something sort of strange about that, General, because as I read Kiowa, what it was, was an invitation to Congress. It was saying, you know, we have some concerns about this, we're not sure it makes sense. We are dropping a very broad hint that Congress should change it. And 15 years later, Congress has done nothing. And then to come back 15 years later and to say, you know, Congress didn't really accept our hint, so we'll just do it ourselves and make Congress reverse it, wouldn't you think that that's a strange procedure to use?",12
12-515,289,3541.398,3546.285,Antonin_Scalia,scotus_justice,12,4.887,"Maybe we've learned something in 15 years, such as the fact that--",12
12-515,290,3546.285,3548.903,Elena_Kagan,scotus_justice,9,2.618,Or that Congress thought that this did make sense.,12
12-515,292,3558.026,3592.347,Elena_Kagan,scotus_justice,91,34.321,"But I would have thought, General Bursch, that one of the principles behind Indian law in this country goes something like this: Congress can do pretty much whatever it wants with respect to Indian tribes, but we will not likely assume that Congress means to undermine tribal sovereignty. We will -- we will insist that Congress says that before we put it into effect. And here, it's not just -- I mean, Congress has given every indication that it does not wish to change this, notwithstanding our hints that it should.",12
12-515,294,3610.325,3621.032,Stephen_G_Breyer,scotus_justice,30,10.707,"He's adding one thing, which is as you've just heard, that the Indian tribes are in the same Eleventh Amendment type position as the principality of Monaco before the treaty.",12
12-515,296,3621.849,3646.082,Stephen_G_Breyer,scotus_justice,75,24.233,"They didn't participate in the convention and the principality of Monaco was held to be immune, presumably, even from commercial activity. Let Congress change it. That's what Kiowa says. And that I think is their basic argument. And if it's a wash -- I mean, I hate to put it this way because it sounds like a joke, but it isn't meant to be -- in this case, if it's a wash, follow the precedent.",12
12-515,298,3653.754,3672.648,Sonia_Sotomayor,scotus_justice,47,18.894,"Then go back to the beginning question. You have remedies you don't like, but the waiver under IGRA is not for damages. It's only for injunctive relief. You have that in Ex parte Young. Why are you asking us to waive sovereign immunity with respect to damages?",12
12-515,300,3711.29,3712.173,John_G_Roberts_Jr,scotus_justice,7,0.883,"Thank you, counsel. The case is submitted.",12
12-682,0,0.0,11.139,John_G_Roberts_Jr,scotus_justice,19,11.139,"We will hear argument next today in Case 12-682, Schuette v. The Coalition to Defend Affirmative Action. Mr. Bursch.",12
12-682,2,39.056,50.095,Sonia_Sotomayor,scotus_justice,24,11.039,"Holt had nothing to do with an antidiscrimination law. It had to do with a remedy, defective segregation. Why isn't this identical to Seattle?",12
12-682,4,63.087,75.661,Sonia_Sotomayor,scotus_justice,41,12.574,"You don't think that the proponents of affirmative action are attempting to do the same thing? One of the bill sponsors here said that this constitutional amendment will bring back desegregation in Michigan, and it appears to have done just that.",12
12-682,6,129.562,143.222,Sonia_Sotomayor,scotus_justice,43,13.66,"I thought that in Grutter, all of the social scientists had pointed out to the fact that all of those efforts had failed. That's one of the reasons why the -- I think it was a law school claim in Michigan was upheld.",12
12-682,8,166.952,180.677,Sonia_Sotomayor,scotus_justice,39,13.725,"It's always wonderful for minorities that they finally get in, they finally have children and now you're going to do away for that preference for them. It seems that the game posts keeps changing every few years for minorities.",12
12-682,10,225.973,227.239,Ruth_Bader_Ginsburg,scotus_justice,6,1.266,"Mr. Bursch, could you go back--",12
12-682,11,227.239,251.355,Anthony_M_Kennedy,scotus_justice,63,24.116,"Well, while you're on Seattle, can you -- I have difficulty distinguishing Seattle. One factual difference is that there was a school board there, a directly-elected school board elected for a short term of years. Here there's a board of trustees. Is that -- is that the distinguish -- a distinguishing factor in the case in which a principal distinction could be made?",12
12-682,13,351.485,380.669,Sonia_Sotomayor,scotus_justice,70,29.184,"I don't see the distinction. Bussing could be viewed, and was viewed, to benefit only one group. It was a preference for blacks to get into better schools. That's the way the case was pitched, that was its justification, and to integrate the society. Affirmative action has the same gain. We've said that in Fisher; it should be to diversify the population, so it favors diversity as opposed to desegregation.",12
12-682,15,394.677,404.701,Ruth_Bader_Ginsburg,scotus_justice,16,10.024,--But there -- there was no proof that there was any de jure segregation in Seattle.,12
12-682,17,420.811,423.294,Anthony_M_Kennedy,scotus_justice,14,2.483,"But you're saying there -- there are three things. One, the first you reject.",12
12-682,19,424.013,425.529,Anthony_M_Kennedy,scotus_justice,6,1.516,The law was a racial focus.,12
12-682,21,425.913,432.617,Anthony_M_Kennedy,scotus_justice,19,6.704,Okay. And the second was an incremental improvement in the -- in the democratic process -- or democratic responsibility?,12
12-682,23,433.967,435.0,Anthony_M_Kennedy,scotus_justice,3,1.033,"Responsiveness, I guess.",12
12-682,25,439.271,439.854,Anthony_M_Kennedy,scotus_justice,8,0.583,"And was there a third, did you say?",12
12-682,27,478.746,496.708,Ruth_Bader_Ginsburg,scotus_justice,45,17.962,"But there is such a claim in this case, it just wasn't decided -- wasn't there a racial animus, that the reason for Proposition 2 was to reduce the minority population? The court of appeals didn't get to that, but there was such a claim.",12
12-682,29,544.188,550.858,Anthony_M_Kennedy,scotus_justice,21,6.67,"That, it seemed to me a good distinction for Hunter and Mulkey v. Reitman, which the briefs don't talk much about.",12
12-682,31,551.208,560.131,Anthony_M_Kennedy,scotus_justice,22,8.923,"But not necessarily a distinction in Seattle because Seattle you could argue, well, there are other methods that are less racially divisive.",12
12-682,33,596.321,618.152,Sonia_Sotomayor,scotus_justice,62,21.831,"But I don't see how the argument would be any different here. One of the main sponsors of this bill said it was intended to segregate again. The voters in Seattle were not all filled with animus; some of them just cared about their children not leaving -- not having outsiders come in. I mean, there's always voters who have good intent.",12
12-682,35,635.362,640.083,Sonia_Sotomayor,scotus_justice,14,4.721,In Seattle as well. So it wasn't the issue of animus that drove Seattle.,12
12-682,37,724.92,753.773,Ruth_Bader_Ginsburg,scotus_justice,64,28.853,"Mr. Bursch, can I ask you to go back to the very first thing you said, because I didn't get your -- your point. The question: What impact has the termination of affirmative action had on Michigan, on the enrollment of minorities in the University of Michigan? Do we have any clear picture of that, what effect the repeal of affirmative action has had?",12
12-682,39,832.304,843.845,Sonia_Sotomayor,scotus_justice,30,11.541,"So what do we do with the statistics from California? An amici from California, their attorney general, has shown, another State with a similar proposition, has shown the dramatic drop.",12
12-682,41,913.341,936.724,Sonia_Sotomayor,scotus_justice,61,23.383,"So why is it okay to have taken away -- not okay to have taken away the decision to have bussing from the local school boards, the people on the ground, but it's okay to take that power away from the people on the ground here, the board of regents, who are also elected like the school board was in Seattle?",12
12-682,43,937.407,957.97,Sonia_Sotomayor,scotus_justice,42,20.563,"The general population has feelings about many things, but the only decision that they're -- educational decision that they are taking away from the board of regents is this one: affirmative action. Everything else they leave within the elected board of regents.",12
12-682,45,1017.942,1030.1,John_G_Roberts_Jr,scotus_justice,25,12.158,"You have been asked several questions that refer to the ending or termination of affirmative action. That's not what is at issue here, is it?",12
12-682,47,1092.59,1103.032,Sonia_Sotomayor,scotus_justice,19,10.442,"You've done something much more. You are basically saying, because Fisher and Grutter -- we've always applied strict scrutiny--",12
12-682,49,1103.632,1123.195,Sonia_Sotomayor,scotus_justice,35,19.563,"--all right. So it's essentially a last resort, within some reason. But what you are saying, if all those other measures fail, you're by Constitution saying you can't go to the remedy that might work.",12
12-682,51,1124.295,1136.686,Sonia_Sotomayor,scotus_justice,30,12.391,"Well, but you're -- but this amendment is stopping the political process. It's saying the board of regents can do everything else in the field of education except this one.",12
12-682,53,1160.234,1174.394,Anthony_M_Kennedy,scotus_justice,24,14.16,"What would you do with a constitutional amendment that said pro-affirmative action laws, and only those, require a three-quarters vote of the State legislature?",12
12-682,55,1315.57,1316.336,Ruth_Bader_Ginsburg,scotus_justice,3,0.766,"Mr. Bursch, isn't--",12
12-682,57,1316.703,1411.496,Ruth_Bader_Ginsburg,scotus_justice,146,94.793,"--isn't the position that was taken in Seattle derived from a different view of the Equal Protection Clause? I mean, strict scrutiny was originally put forward as a protection for minorities -- a protection for minorities against hostile disadvantageous legislation. And so the view then was we use strict scrutiny when the majority is disadvantaging the minority. So you do, under the Carolene Products view, you do focus on race and you ask, is the minority being disadvantaged? If that were the view, then I suppose we would not be looking at this, well, the criterion is race and wherever the disadvantage falls, whether a majority or minority, it's just the same. That wasn't the original idea of when strict scrutiny is appropriate. So if we were faithful to that notion, that it is -- measures a disadvantage the -- the minority that get strict scrutiny.",12
12-682,59,1503.019,1517.363,Ruth_Bader_Ginsburg,scotus_justice,26,14.344,"You said that the district court found it was clear that there was no -- there was no discriminatory intent, but that wasn't reviewed on appeal.",12
12-682,61,1533.854,1541.109,John_G_Roberts_Jr,scotus_justice,5,7.255,"Thank you, counsel. Mr. Rosenbaum.",12
12-682,63,1591.458,1620.795,Samuel_A_Alito_Jr,scotus_justice,60,29.337,"Is that an accurate description of Seattle? I thought that in Seattle, before the school board adopted the bussing plan, the city was threatened with lawsuits by the Department of Justice, by the Federal government, and by private plaintiffs, claiming that the -- the previous pupil assignment plan was -- involved de jure segregation. Isn't that -- isn't that correct?",12
12-682,65,1633.383,1638.704,Samuel_A_Alito_Jr,scotus_justice,23,5.321,"I don't understand the answer to that question. As to Seattle itself, is it not the case that they were threatened with litigation?",12
12-682,67,1641.656,1644.874,Samuel_A_Alito_Jr,scotus_justice,15,3.218,And isn't it correct that the district court found that there was de jure segregation?,12
12-682,69,1645.458,1646.041,Samuel_A_Alito_Jr,scotus_justice,2,0.583,It didn't?,12
12-682,71,1682.047,1691.018,Anthony_M_Kennedy,scotus_justice,27,8.971,"Well, there are two things. Number one is it delegated to the faculty. And number two, they're election -- they're elected only rarely and in staggered terms.",12
12-682,73,1703.911,1711.834,John_G_Roberts_Jr,scotus_justice,23,7.923,What if the -- what if the -- the board delegated to the various universities the authority to develop their own admissions programs?,12
12-682,75,1713.7,1723.223,John_G_Roberts_Jr,scotus_justice,32,9.523,"And they did, and then after several years they decided, you know, we don't like the way it's working; they're adopting too many racial preference programs; we're going to revoke the delegation.",12
12-682,77,1724.158,1725.975,John_G_Roberts_Jr,scotus_justice,7,1.817,Why is that any -- any different?,12
12-682,79,1743.886,1768.021,John_G_Roberts_Jr,scotus_justice,75,24.135,"So if there were a provision in the Michigan Constitution that says the board of regents is authorized to enact these programs, in other words delegated from the people in the Constitution to the board, and then the people change the delegation by saying, no, it's no longer -- we're no longer going to leave that up to the board, we're going to make the decision ourselves in the Constitution, how is that any different?",12
12-682,81,1882.99,1901.301,Samuel_A_Alito_Jr,scotus_justice,68,18.311,"Well, I thought the whole purpose of strict scrutiny was to say that if you want to talk about race, you have a much higher hurdle to climb than if you want to talk about something else. Now, you can argue that strict scrutiny should only apply to minorities and not to students who are not minorities, but I thought the Court decided that a long time ago.",12
12-682,83,1902.084,1915.894,Samuel_A_Alito_Jr,scotus_justice,64,13.81,"So I don't know why that's a hard question that you asked about the student who says, I want to talk about race. What if it's a white student who comes in and says: I want to talk about race; I'm white and therefore you should admit me, you should give me preference. The State can't say, no, we don't want to hear that?",12
12-682,85,1935.541,1951.734,Samuel_A_Alito_Jr,scotus_justice,71,16.193,"Well, I don't understand your answer then. If the student -- one student comes in and says I want to talk about how well I play the cello, all right, we'll listen to that. I want to come in and talk about why I as a white person should get a preference; you have to listen to that because you're listening to the -- to the talk about the cello, too?",12
12-682,87,1986.79,2004.202,Anthony_M_Kennedy,scotus_justice,46,17.412,"Well, I'm not sure I understood the answer you gave to the Chief Justice's hypothetical. Maybe I misunderstood the hypothetical. Suppose the board of regents have a rule, it's written, it's a rule, that the faculty makes a determination on whether there should be affirmative action.",12
12-682,89,2004.769,2014.058,Anthony_M_Kennedy,scotus_justice,26,9.289,"Five -- and the faculty votes for affirmative action. Three years later, the board of trustees said we're abolishing the rule; we're doing that ourselves. Violation?",12
12-682,91,2022.197,2025.699,Anthony_M_Kennedy,scotus_justice,13,3.502,So the -- so the regents can take it away from the faculty?,12
12-682,93,2026.549,2028.199,Anthony_M_Kennedy,scotus_justice,10,1.65,But can the legislature take it away from the regents?,12
12-682,95,2031.151,2032.217,Anthony_M_Kennedy,scotus_justice,4,1.066,"No, no. Hypothetical case.",12
12-682,97,2042.557,2049.825,Anthony_M_Kennedy,scotus_justice,27,7.268,But then the voters can't take it away. At what point is it that your objection takes force? I just don't understand -- I just don't understand--,12
12-682,99,2050.275,2051.711,Anthony_M_Kennedy,scotus_justice,3,1.436,--the declension here--,12
12-682,101,2053.294,2055.029,Anthony_M_Kennedy,scotus_justice,8,1.735,"--Or the crescendo, whatever you call it. [Laughter]",12
12-682,103,2075.875,2085.648,Anthony_M_Kennedy,scotus_justice,28,9.773,That applies in the Chief Justice's hypothetical or my revision of it as between the board of regents and the faculty or between the faculty and the legislature.,12
12-682,105,2112.216,2121.921,Anthony_M_Kennedy,scotus_justice,36,9.705,"Why is -- why is the faculty administration, a faculty decision, any less outcome determinative than what the voters would say? I -- I think there would be people that might disagree with your empirical assumption.",12
12-682,107,2153.609,2202.708,John_G_Roberts_Jr,scotus_justice,135,49.099,"So I mean, you could say that the whole point of something like the Equal Protection Clause is to take race off the table. Is it unreasonable for the State to say, look, race is a lightning rod. We've been told we can have affirmative action programs that do not take race into account. Socioeconomic diversity, elimination of alumnae preferences, all of these things. It is very expensive. Whenever we have a racial classification, we're immediately sued. So why don't we say we want you to do everything you can without having racial preferences. Now, if the litigation determines that we're required to have racial preferences, this statute has an exception and -- and allows that. But starting out, we want to take race off the table and try to achieve diversity without racial preferences.",12
12-682,109,2248.687,2275.672,Antonin_Scalia,scotus_justice,63,26.985,"Why -- why doesn't the Fourth Amendment violate the rule you're saying -- or the 14th Amendment violate the rule that you're proposing? I mean, I'm a minority and I want laws that favor my minority. Not just in university; everywhere. My goodness, I can't have that through the normal legislative process. I have to get a constitutional amendment to do it, right?",12
12-682,111,2277.19,2292.049,Antonin_Scalia,scotus_justice,31,14.859,"Well, so I guess -- I guess that on this subject of equal treatment of the races, we can eliminate racism just at the -- at the legislative level, can't we?",12
12-682,113,2319.034,2322.086,Antonin_Scalia,scotus_justice,10,3.052,"And you can't change those rules by normal legislation, correct?",12
12-682,115,2322.769,2326.471,Antonin_Scalia,scotus_justice,14,3.702,"So if you're a minority that wants favored treatment, you're just out of luck.",12
12-682,117,2330.022,2333.041,Antonin_Scalia,scotus_justice,11,3.019,"No, but the constitutional amendment is not the ordinary political process.",12
12-682,119,2355.473,2362.894,Samuel_A_Alito_Jr,scotus_justice,22,7.421,"If Proposal 2 had been in the Michigan Constitution before any affirmative action program was adopted, would the result be the same?",12
12-682,121,2380.855,2384.438,Antonin_Scalia,scotus_justice,13,3.583,It's not a racial classification. You should not refer to it that way.,12
12-682,123,2385.088,2387.64,Antonin_Scalia,scotus_justice,6,2.552,It's the prohibition of racial classifications.,12
12-682,125,2388.023,2392.044,Antonin_Scalia,scotus_justice,10,4.021,Every prohibition of racial classification is itself a racial classification?,12
12-682,127,2414.557,2420.711,Antonin_Scalia,scotus_justice,20,6.154,"Well, if that's how you're using racial classification, I thought it meant, you know, it's directed at blacks or Asians--",12
12-682,129,2421.044,2425.613,Antonin_Scalia,scotus_justice,15,4.569,"--or -- no. In that sense, the 14th Amendment itself is a racial classification, right?",12
12-682,131,2426.196,2430.514,Antonin_Scalia,scotus_justice,12,4.318,"In that sense, the 14th Amendment itself is a racial classification. No?",12
12-682,133,2450.06,2450.393,John_G_Roberts_Jr,scotus_justice,1,0.333,Yes.,12
12-682,135,2473.973,2488.182,John_G_Roberts_Jr,scotus_justice,5,14.209,"Thank you, counsel. Ms. Driver?",12
12-682,137,2517.619,2539.715,Antonin_Scalia,scotus_justice,62,22.096,"My goodness, I thought we've -- we've held that the 14th Amendment protects all races. I mean, that was the argument in the early years, that it protected only -- only the blacks. But I thought we rejected that. You -- you say now that we have to proceed as though its purpose is not to protect whites, only to protect minorities?",12
12-682,139,2544.253,2544.853,Antonin_Scalia,scotus_justice,1,0.6,Right.,12
12-682,141,2569.903,2582.128,Antonin_Scalia,scotus_justice,32,12.225,"And unless that exists, the 14th Amendment is not violated; is that right? So if you have a banding together of various minority groups who discriminate against -- against whites, that's okay?",12
12-682,143,2583.278,2592.184,Antonin_Scalia,scotus_justice,22,8.906,"Do you have any case of ours that propounds that view of the 14th Amendment, that it protects only minorities? Any case?",12
12-682,145,2593.869,2644.885,Stephen_G_Breyer,scotus_justice,127,51.016,"Some people think that there is a difference between the plus and the minus. Some judges differ on that point. Some agree sort of with you, and some agree sort of not. All right? Let's think of those who agree sort of, and then I have a question. And you know this area better than I. So think of Grutter. Grutter permits affirmative action. Think of the earlier cases. They permitted affirmative action where it was overcome, the effects of past discrimination, but probably not otherwise. Now, that's what I want to know. Are there areas other than education where affirmative action would not be forbidden to achieve a goal other than overcoming the effects? Have you got the question? And does an answer come to mind?",12
12-682,147,2653.657,2655.426,Stephen_G_Breyer,scotus_justice,6,1.769,Okay. So there are a set.,12
12-682,149,2655.942,2714.898,Stephen_G_Breyer,scotus_justice,181,58.956,"Fine. If there are a set, what I -- what I'd like you to explain, if -- if you can take a minute, is think of how a city is set up. There are a vast number of administrators. There are a vast number of programs. It could be an administrator somewhere says he'd like to give a preference, maybe for good reason. But then the city council votes no, because there are other ways of doing it, by, you know, first come, first served or some other criteria that doesn't use race. Are all of those unlawful? Every one? Do you have to leave it up to the -- no matter what the subject, no matter what the -- or are you going to draw a line somewhere? Is there a line that you could draw that would take your case on the right side from your point of view, but would say we're not giving power to every administrator in the city to decide on his own whether to use racial preferences without a possibility of a higher-up veto--",12
12-682,151,2715.698,2717.666,Stephen_G_Breyer,scotus_justice,12,1.968,"--which I don't think you want to say, but maybe you do.",12
12-682,153,2734.609,2753.173,Stephen_G_Breyer,scotus_justice,77,18.564,"So what's the line? Is there any line that you can say, look here. We were trying to be very helpful, and all of a sudden they put this thing on the ballot, you can't even get it through. Okay? That's your basic point. But -- but if you think of -- you have to write something, and that something has tremendous effect all over the place. So what kind of line is there, in your opinion?",12
12-682,155,2788.194,2843.513,Samuel_A_Alito_Jr,scotus_justice,145,55.319,"Can I -- can I come back to the question that the Chief Justice and Justice Kennedy were asking before? Essentially, it's their question. Let's say that the -- the decision about admissions criteria across the board is basically delegated to the faculty. All right? And the faculty adopts some sort of affirmative action plan. And now that is overruled in favor of a colorblind approach at various levels going up the ladder. So maybe it's overruled by the -- the dean of -- by a dean, or maybe it's overruled by the president of the university. Maybe it's overruled by the regents. Maybe, if State laws allowed, it's -- it's overruled by an executive department of the State. Maybe it's overruled by the legislature through ordinary legislation. Maybe it's overruled through a constitutional amendment. At what point does the political restructuring doctrine kick in?",12
12-682,157,2862.894,2879.772,Samuel_A_Alito_Jr,scotus_justice,56,16.878,"Well, that really -- that really isn't responsive to my question. Let's say exactly what was done here is done at all of these levels. At what point does the doctrine kick in? When it goes from the faculty to the dean? From the dean to the president, et cetera, et cetera? Where does this apply?",12
